cache_file,session_id,turn_number,gemini_pseudo_rank,gemini_track_name,gemini_artist_name,gemini_album_name,gemini_tag_list,gemini_release_date,catalog_similarity_rank,cosine_similarity,catalog_track_id,catalog_track_name,catalog_artist_name,catalog_album_name,catalog_tag_list,catalog_release_date
b7d2f58e-a1e5-418d-b3bd-88e88d20908d_turn_6.json,b7d2f58e-a1e5-418d-b3bd-88e88d20908d,6,5,The Weather,Prefuse 73,One Word Extinguisher,"glitch hop, instrumental hip-hop, experimental, downtempo, abstract, beats",2003,5,0.9619120359420776,c4403c66-3c2c-432a-8202-c566ba437fa2,Clay,Flying Lotus,Pattern+Grid World,"experimental, Hip-Hop/Rap, Electronic, hip hop, Alternative, abstract hip hop, beats, monochromenight-loved",2010-09-20
b7d2f58e-a1e5-418d-b3bd-88e88d20908d_turn_6.json,b7d2f58e-a1e5-418d-b3bd-88e88d20908d,6,5,The Weather,Prefuse 73,One Word Extinguisher,"glitch hop, instrumental hip-hop, experimental, downtempo, abstract, beats",2003,6,0.9615402221679688,061b74d6-fde9-417f-8cfc-57ac8c7d1686,A Bunch of Questions,Gramatik,SB3,"Electronic, downtempo, instrumental, hip-hop, chillout",2010-07-29
b7d2f58e-a1e5-418d-b3bd-88e88d20908d_turn_6.json,b7d2f58e-a1e5-418d-b3bd-88e88d20908d,6,5,The Weather,Prefuse 73,One Word Extinguisher,"glitch hop, instrumental hip-hop, experimental, downtempo, abstract, beats",2003,7,0.9607299566268921,d37d08d0-8801-45c8-9963-5924d13e0b68,Uprock And Invigorate (A Prefuse/Dabrye Production),Prefuse 73,One Word Extinguisher,"Hip-Hop/Rap, electronic, electronica",2003-05-05
b7d2f58e-a1e5-418d-b3bd-88e88d20908d_turn_6.json,b7d2f58e-a1e5-418d-b3bd-88e88d20908d,6,5,The Weather,Prefuse 73,One Word Extinguisher,"glitch hop, instrumental hip-hop, experimental, downtempo, abstract, beats",2003,8,0.9605328440666199,6531eace-d5b8-44e3-be1e-e970a1a76754,Get Innocuous! - Soulwax Remix,"Soulwax, LCD Soundsystem",A Bunch Of Stuff EP,"electronic, Dance, Electronic, electro, new rave, throw down, belgisch, electronica",2007-09-18
b7d2f58e-a1e5-418d-b3bd-88e88d20908d_turn_6.json,b7d2f58e-a1e5-418d-b3bd-88e88d20908d,6,5,The Weather,Prefuse 73,One Word Extinguisher,"glitch hop, instrumental hip-hop, experimental, downtempo, abstract, beats",2003,9,0.9604319334030151,484498a1-bdbc-4dca-8dc7-a056da8f1bc9,Tapestry,Nightmares On Wax,Feelin' Good,"recos2, electronic, Electronic, downtempo, instrumental hip-hop, chill out, chillout, trip hop",2013-09-16
b7d2f58e-a1e5-418d-b3bd-88e88d20908d_turn_6.json,b7d2f58e-a1e5-418d-b3bd-88e88d20908d,6,5,The Weather,Prefuse 73,One Word Extinguisher,"glitch hop, instrumental hip-hop, experimental, downtempo, abstract, beats",2003,10,0.9602190256118774,623f0645-09a2-49a5-b7c8-7e59484287f7,Time Spike Jamz,Lapalux,Many Faces Out Of Focus,"experimental, electronic, Dance, Electronic, in the vaporwave family, chillout, beats, vaporwave, infatuation, smokey",2011-04-18
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,1,0.9508517980575562,bd5d5a52-32d8-484a-aee3-e97f1d4bebd2,Watch The World Burn,Hans Zimmer,The Dark Knight (Original Motion Picture Soundtrack),"soundtrack, string orchestra, contemporary classical, Classical, Soundtracks, classical",2008-07-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,2,0.9494870901107788,c99d3d8c-dda6-4535-b8d4-3e611b9dd0bc,Empire of Angels,Thomas Bergersen,Sun,"trailer music, klassik, epic, soundtrack, instrumental, composer, masterpiece, orchestral, Classical",2014-09-30
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,3,0.9492323398590088,d9b60202-4739-4f98-a994-925e481af225,Journey to the Line,"Hans Zimmer, Gavin Greenaway",The Thin Red Line,"Rock, Classical, Soundtracks, soundtrack",1999-01-11
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,4,0.9484681487083435,f2daa83e-16d2-4b44-a771-c0be756e5eaa,Coming Home From The Sea - Instrumental,James Horner,The Perfect Storm - Original Motion Picture Soundtrack,"triumphant, Classical, Soundtracks, soundtrack",2000-05-23
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,5,0.9478660225868225,3a3cf7d8-53cb-4a56-98cc-1fff118882ec,The Gift Of Mortality - Instrumental,James Horner,Bicentennial Man - Original Motion Picture Soundtrack,"score, relaxing, soundtrack, 00s, Classical, Soundtracks, classical",1999-11-05
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,6,0.9477651119232178,c1029907-c8a3-48f6-851f-bc3bac0d16d4,Immortal,Thomas Bergersen,Illusions,"trailer music, epic, instrumental, Classical, dreams, Soundtracks, symphonic",2011-06-22
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,7,0.9468351006507874,54890f15-6e5a-4bae-abb1-fd8634350269,Sea Wall,"Benjamin Wallfisch, Hans Zimmer",Blade Runner 2049 (Original Motion Picture Soundtrack),"hans zimmer, soundtrack, instrumental, long, Soundtracks, dramatic",2017-10-05
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,8,0.945442795753479,3bb0b5e3-128d-44bd-8a80-b9d62a88e2a6,A Place in Heaven,Thomas Bergersen,Illusions,"soundtrack, New Age, lara-loved, Classical, Rock",2011-06-22
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,9,0.944690465927124,f903ad70-f17b-427e-af62-3c35652fbc21,Someone Lived This,"Benjamin Wallfisch, Hans Zimmer",Blade Runner 2049 (Original Motion Picture Soundtrack),"hans zimmer, instrumental, Soundtracks, soundtrack",2017-10-05
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,1,Honor Him,Hans Zimmer,Gladiator (Music From The Motion Picture),"cinematic, epic, historical, orchestral, emotional, soaring, dramatic",2000-04-25,10,0.9444388151168823,2359d892-554c-41e9-9a0b-89f628c8dd6f,Always A Catch,Hans Zimmer,The Dark Knight (Original Motion Picture Soundtrack),"Classical, Soundtracks, soundtrack",2008-07-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,1,0.9565812945365906,e710e1f3-af5d-4d5c-88b8-f86f9e9938b2,The Forest / Plane Wreck,Jon Hopkins,How I Live Now (Original Motion Picture Soundtrack),"electronic, downtempo, instrumental, Soundtracks, electronica",2013-10-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,2,0.9559670686721802,a730f65c-6c18-435e-9064-3d9db91fe300,Quartermaster,Thomas Newman,Skyfall,"soundtrack, james bond, instrumental, skyfall, Classical, Rock",2012-10-19
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,3,0.9550179243087769,db7dc160-bb8a-43b3-a46f-44fffd01f341,Lost Map / The Hawk,Jon Hopkins,How I Live Now (Original Motion Picture Soundtrack),"electronic, ambient, Alternative, piano, Soundtracks",2013-10-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,4,0.9533666372299194,f66e5330-7111-4e1d-b78d-513c3b794ef3,Space Cruise (Title),Ben Prunty,Ftl: Faster Than Light - Original Soundtrack,"Soundtracks, Electronic, soundtrack",2012-09-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,5,0.95240318775177,cac326ef-43d0-440d-8b70-1a9db3546f18,"Restoring the Light, Facing the Dark",Gareth Coker,Ori and the Blind Forest (Original Soundtrack),"soundtracks, video games, Soundtracks",2015-03-10
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,6,0.9519715905189514,3511e414-48fe-41c8-90ea-4bde9292c2cf,An Uncertain World,Trevor Morris,The Vikings,"Classical, Soundtracks, soundtrack",2013-06-24
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,7,0.9518942832946777,58f5cf36-ed0b-4a5e-bfcd-fd94f2cd75c8,City of Tears,Christopher Larkin,Hollow Knight (Original Soundtrack),"instrumental, Classical, video games",2017-02-10
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,8,0.9518366456031799,c99d3d8c-dda6-4535-b8d4-3e611b9dd0bc,Empire of Angels,Thomas Bergersen,Sun,"trailer music, klassik, epic, soundtrack, instrumental, composer, masterpiece, orchestral, Classical",2014-09-30
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,9,0.9517384767532349,4cb3712c-0100-4a8b-bfbd-d734c7507441,Rain and Ash,Jon Hopkins,How I Live Now (Original Motion Picture Soundtrack),"Soundtracks, Alternative, atmospheric",2013-10-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,2,The Last Kingdom,John Lunn,The Last Kingdom (Original Television Soundtrack),"historical drama, nordic influence, cinematic, epic, journey, instrumental",2015-10-16,10,0.9515969753265381,3bb0b5e3-128d-44bd-8a80-b9d62a88e2a6,A Place in Heaven,Thomas Bergersen,Illusions,"soundtrack, New Age, lara-loved, Classical, Rock",2011-06-22
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,1,0.9430607557296753,5eb8ba0f-896c-4cd2-a61a-3aa6af9be547,Assault on New Avalon,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,"ambient, soundtrack, choir, orchestral, Soundtracks, symphonic",2008-11-13
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,2,0.9390314817428589,a30a761b-5fd1-4151-a792-79b5a50bad9e,"Arthas, My Son (Cinematic Intro)","Neal Acree, Jason Hayes",World of Warcraft: Wrath of the Lich King Original Soundtrack,"ambient, soundtrack, instrumental, symhponic, Soundtracks",2008-11-13
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,3,0.9382025003433228,b562fa3f-8d60-4660-8eab-476eb5bddbc8,Crystalsong,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,"ambient, soundtrack, instrumental, Soundtracks, symphonic",2008-11-13
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,4,0.9374910593032837,7b6a9a7a-07e6-4240-9706-600a96981dd1,"Dragons' Rest, Nightsong","Derek Duke, Neal Acree",World of Warcraft: Wrath of the Lich King Original Soundtrack,"instrumental, Soundtracks, ambient, soundtrack",2008-11-13
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,5,0.9361078143119812,5a701ec0-dc36-4c85-8ec6-6f81c943af70,Dalaran,Russell Brower,World of Warcraft: Wrath of the Lich King Original Soundtrack,"ambient, soundtrack, instrumental, orchestral, Soundtracks",2008-11-13
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,6,0.9360566139221191,4498acb6-6701-4039-af38-26503c953f19,Temple of the Moon,David Arkenstone,World of Warcraft: Taverns of Azeroth Original Soundtrack,"new age, soundtrack, soothing, wonderful, Soundtracks",2007-10-08
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,7,0.9356228113174438,379a1fdc-3d7b-4b02-818a-c642177d6480,Weapons Drawn,Brad Derrick,The Elder Scrolls Online Original Game Soundtrack,"orchestral radio, ambient, soundtrack, video game music, orchestral, pure melodies of perfection, Instrumental",2014-04-02
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,8,0.9354045391082764,8bc3b9f6-5e25-4778-a4cd-5bb2327dba83,Breath of Ran Gor,Nick Phoenix,Invincible,"soundtrack, 8 of 10 stars, instrumental, Classical, Rock",2010-05-03
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,9,0.9352237582206726,9fdbfa7e-0116-4ecb-89ba-550478e57d66,Legions of Doom,Audiomachine,Chronicles,"writing, study, new age, epic, Classical, Soundtracks, classical",2012-03-23
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,3,King of the North,Ramin Djawadi,Game of Thrones: Season 6,"epic, orchestral, dramatic, historical fantasy, percussion, sweeping",2016-06-24,10,0.9348255395889282,21c0c4c0-4f7b-47b2-82fd-a4b953b044df,Forest Battle,Steve Jablonsky,Transformers: Revenge Of The Fallen - The Score,"epic, soundtrack, instrumental, transformers, Classical, Soundtracks, symphonic, Rock",2009-06-12
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,1,0.954192578792572,3a3cf7d8-53cb-4a56-98cc-1fff118882ec,The Gift Of Mortality - Instrumental,James Horner,Bicentennial Man - Original Motion Picture Soundtrack,"score, relaxing, soundtrack, 00s, Classical, Soundtracks, classical",1999-11-05
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,2,0.9523966908454895,f88323a6-ee96-4971-a564-0c8cacf002a2,Harvey Two-Face,Hans Zimmer,The Dark Knight (Original Motion Picture Soundtrack),"numbers, awesomeness, parts of the body, soundtrack, names of people, alexander desplait style, Classical, Soundtracks",2008-07-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,3,0.9513283371925354,f2daa83e-16d2-4b44-a771-c0be756e5eaa,Coming Home From The Sea - Instrumental,James Horner,The Perfect Storm - Original Motion Picture Soundtrack,"triumphant, Classical, Soundtracks, soundtrack",2000-05-23
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,4,0.9511260986328125,3bb0b5e3-128d-44bd-8a80-b9d62a88e2a6,A Place in Heaven,Thomas Bergersen,Illusions,"soundtrack, New Age, lara-loved, Classical, Rock",2011-06-22
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,5,0.9508552551269531,fecb3209-730a-47e0-85a1-b591442c4163,Above and Beyond,Audiomachine,Tree of Life,"trailer music, soundtrack, epic, instrumental, Classical, Soundtracks, Rock, classical",2013-07-16
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,6,0.9499983191490173,7f819657-1463-479e-bf1a-e4646007fba0,Introduce A Little Anarchy,"Hans Zimmer, James Newton Howard",The Dark Knight (Original Motion Picture Soundtrack),"awesomeness, epic, soundtrack, Classical, favorites, Soundtracks",2008-07-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,7,0.9495792388916016,3dfa7f4c-bfe8-4fea-88fe-71ffae1ac554,Birth of a Hero,"Two Steps from Hell, Thomas Bergersen","Classics, Vol. 1","trailer music, klassik, epic, soundtrack, instrumental, composer, orchestral, Classical, Soundtracks",2013-06-11
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,8,0.9495569467544556,e710e1f3-af5d-4d5c-88b8-f86f9e9938b2,The Forest / Plane Wreck,Jon Hopkins,How I Live Now (Original Motion Picture Soundtrack),"electronic, downtempo, instrumental, Soundtracks, electronica",2013-10-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,9,0.949365496635437,da19c201-0078-4668-8d30-c5b8b16d11d1,Winters On Subway - Instrumental,Michael Kamen,Band of Brothers - Original Motion Picture Soundtrack,"soundtrack, calming, Classical, Soundtracks, 22l",1998-07-06
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,4,A Way of Life,Hans Zimmer,The Last Samurai (Original Motion Picture Soundtrack),"sweeping, cinematic, grand, instrumental, emotional, historical, journey",2003-12-02,10,0.9488751888275146,c1029907-c8a3-48f6-851f-bc3bac0d16d4,Immortal,Thomas Bergersen,Illusions,"trailer music, epic, instrumental, Classical, dreams, Soundtracks, symphonic",2011-06-22
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,1,0.9631393551826477,d7b76b95-50b4-4e78-9e94-2ac97df91366,A New World,Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"british, ost, soundtrack, movie score, orchestra, lara-loved, Classical, Soundtracks",2005-04-26
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,2,0.9587527513504028,f2daa83e-16d2-4b44-a771-c0be756e5eaa,Coming Home From The Sea - Instrumental,James Horner,The Perfect Storm - Original Motion Picture Soundtrack,"triumphant, Classical, Soundtracks, soundtrack",2000-05-23
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,3,0.9579306840896606,3a3cf7d8-53cb-4a56-98cc-1fff118882ec,The Gift Of Mortality - Instrumental,James Horner,Bicentennial Man - Original Motion Picture Soundtrack,"score, relaxing, soundtrack, 00s, Classical, Soundtracks, classical",1999-11-05
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,4,0.956104040145874,f66e5330-7111-4e1d-b78d-513c3b794ef3,Space Cruise (Title),Ben Prunty,Ftl: Faster Than Light - Original Soundtrack,"Soundtracks, Electronic, soundtrack",2012-09-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,5,0.9555090665817261,58f5cf36-ed0b-4a5e-bfcd-fd94f2cd75c8,City of Tears,Christopher Larkin,Hollow Knight (Original Soundtrack),"instrumental, Classical, video games",2017-02-10
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,6,0.9539042711257935,a28e50f7-95b3-4969-8523-b3af48d6fbc3,Cosmos (Battle),Ben Prunty,Ftl: Faster Than Light - Original Soundtrack,"Soundtracks, video game music, Electronic, soundtrack",2012-09-14
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,7,0.9536468386650085,e710e1f3-af5d-4d5c-88b8-f86f9e9938b2,The Forest / Plane Wreck,Jon Hopkins,How I Live Now (Original Motion Picture Soundtrack),"electronic, downtempo, instrumental, Soundtracks, electronica",2013-10-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,8,0.9534344673156738,d82ceb46-9ee9-4d05-8fdb-350a0b869e2d,Mission,Alexandre Desplat,The Imitation Game (Original Motion Picture Soundtrack),"Classical, Soundtracks, classical, soundtrack",2014-11-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,9,0.953342080116272,440d9a9b-b9c3-4784-90ca-e6e8aed28287,Running,Alexandre Desplat,The Imitation Game (Original Motion Picture Soundtrack),"Classical, Soundtracks, classical, soundtrack",2014-11-07
bd392a56-236a-49da-8f89-46c453e97ea2_turn_6.json,bd392a56-236a-49da-8f89-46c453e97ea2,6,5,Circle of Life (Instrumental),Harry Gregson-Williams,Kingdom of Heaven (Original Motion Picture Soundtrack),"epic, historical, grand scale, orchestral, adventure, cinematic",2005-05-03,10,0.9531287550926208,7a09d78e-affb-4da0-9f7c-df9ac1989e38,The Room Of Requirements,Nicholas Hooper,Harry Potter And The Order Of The Phoenix (Original Motion Picture Soundtrack),"beautiful, soundtrack, instrumental, harry potter, instrumental movie soundtrack, pure melodies of perfection, Classical, Soundtracks",2007-07-07
